ID,Name,Street Name,Area Name,Year Built,Highest Floor,Typical Floor Area,District Name,Latitude,Longitude,Grade,Min Rent,Max Rent,Min Price,Max Price
7223,Metropole Square,2 On Yiu Street,Shek Mun,1997,,"21,221",Sha Tin District,22.3903202,114.2082379,,16,24.83,5911,5911
17402,MG 162,162 Wai Yip Street,Kwun Tong,1970,8,"6,100",Kwun Tong District,22.3108486,114.2200796,B+,13.64,36.72,,
5367,MG Tower,133 Hoi Bun Road,Kwun Tong,2011,,"29,000",Kwun Tong District,22.31295248339329,114.21740328769681,A,15.35,25,7775,7775
7293,Michaelson House,38-40 Sai Yeung Choi Street South,Mongkok,1973,,,Yau Tsim Mong District,22.317977994,114.17045799499999,C,,,,
3151,Midland Financial Building,33 Argyle Street,Mongkok,1977,,"1,794",Yau Tsim Mong District,22.319286996,114.16792600199999,B,26,28,,
4586,Millennium City 1 - Standard Chartered Tower,388 Kwun Tong Road,Kwun Tong,1998,,"20,025",Kwun Tong District,22.31369436417396,114.22176039510649,A,0,32,,
4580,Millennium City 1 - Tower 1,388 Kwun Tong Road,Kwun Tong,1998,,"16,218",Kwun Tong District,22.31385869012332,114.22125914787703,A,25,32,,
4585,Millennium City 2,378 Kwun Tong Road,Kwun Tong,1999,,"11,064",Kwun Tong District,22.31436738500161,114.22000803187716,A,26,28,,
4583,Millennium City 3,370 Kwun Tong Road,Kwun Tong,2002,,"8,140",Kwun Tong District,22.31462404266575,114.21965000737495,A,22,22,,
4584,Millennium City 5 - BEA Tower,418 Kwun Tong Road,Kwun Tong,2004,42,"25,880",Kwun Tong District,22.31223741413031,114.22508982807008,A+,25,38,,
4581,Millennium City 6,392 Kwun Tong Road,Kwun Tong,2007,,"17,606",Kwun Tong District,22.313348,114.2220533,A,28,30,,
6827,Millennium Trade Centre,54-56 Kwai Cheong Road,Kwai Chung,2002,,"5,465",Kwai Tsing District,22.363448994,114.132531994,B,22,22,,
5228,Minden House,13-15 Minden Avenue,Tsimshatsui,1977,,,Yau Tsim Mong District,22.296906009,114.174703005,C,,,,
1257,Ming Fat Building,72-74 Wellington Street,Central,1973,10,"1,400",Central and Western District,22.282301001,114.155028998,C,,,,
2991,Mira Place Tower A,132-134 Nathan Road,Tsimshatsui,1993,26,"38,900",Yau Tsim Mong District,22.30095585544856,114.1726234078037,A,45,51,,
2577,Mirage Tower,15 Thomson Road,Wanchai,1995,,992,Wanchai District,22.27708337069076,114.1708683934485,B,27,27,,
2661,Mirror Tower,61 Mody Road,Tsimshatsui East,1982,13,"12,400",Yau Tsim Mong District,22.297542995,114.176483993,A,16.88,35.86,,
1419,Monarch House II,501-503 Hennessy Road,Causeway Bay,1983,,,Wanchai District,22.2803114,114.1832051,B,,,,
7272,Mongkok City Centre,74-84 Sai Yeung Choi Street South,Mongkok,1969,,,Yau Tsim Mong District,22.318928996,114.170256004,C,,,,
3153,Mongkok Commercial Centre,16-16B Argyle Street,Mongkok,1973,,,Yau Tsim Mong District,22.319169995,114.16896699300007,C,,,,
5187,Mongkok Harbour Centre,638-644 Shanghai Street,Mongkok,1997,,,Yau Tsim Mong District,22.320282001,114.168017007,B,,,,
2995,Mongkok Metro,594-596 Nathan Road,Mongkok,1983,,"1,690",Yau Tsim Mong District,22.316254992,114.17029700100001,B,38,43,,
7332,Montery Plaza,15 Chong Yip Street,Kwun Tong,2015,,"11,000 - 12,000",Kwun Tong District,22.3136655,114.2200168,A,25,36.99,13579,17580
2781,Morecrown Commercial Building,108 Electric Road,Tin Hau,1995,,"1,266",Wanchai District,22.285052991,114.19183299400001,C,26.86,27,,
2254,Morrison Commercial Building,31 Morrison Hill Road,Wanchai,1991,,954,Wanchai District,22.2771283,114.180517,B,,,,
2252,Morrison Plaza,9 Morrison Hill Road,Wanchai,1997,,"3,496",Wanchai District,22.277904997,114.18007300199999,B,,,11156,11156
17514,MTR Headquarters Building,33 Wai Yip Street,Kowloon Bay,1980,,,Kwun Tong District,22.32086681504119,114.2132241624734,A,,,,
5190,Multifield Centre,426 Shanghai Street,Yaumatei,1995,,"1,824 - 3,000",Yau Tsim Mong District,22.314786994,114.169171993,B,26,28.5,,
3481,Multifield Plaza,3-7A Prat Avenue,Tsimshatsui,1994,,"5,255",Yau Tsim Mong District,22.298329007,114.174358004,B,23.8,27.5,,
6536,MW Plaza,40 Kimberley Road,Tsimshatsui,2017,21,"1,610",Yau Tsim Mong District,22.3006257,114.1740891,B+,,,,
13661,MW Tower,111 Bonham Strand,Sheung Wan,2009,30,789 - 972,Central and Western District,22.2861956,114.1508053,B,25.35,25.35,,
7441,MW Tower II,5 Kimberley Street,Tsimshatsui,1998,,906,Yau Tsim Mong District,22.3003868,114.1746724,B,30.91,30.91,,
6064,Nam Hing Fong,39 Yiu Wa Street,Causeway Bay,1999,,881,Wanchai District,22.27744848725777,114.1814564590258,B,28.38,28.94,,
3583,Nam Pak Hong Building,22-28 Bonham Strand West,Sheung Wan,1970,,,Central and Western District,22.286667008,114.147908991,C,,,,
2535,Nam Wo Hong Building,148 Wing Lok Street,Sheung Wan,1998,28,"520 - 5,412",Central and Western District,22.287243008,114.149202007,B+,20,44.15,11000,11000
176,Nan Dao Commercial Building,359-361 Queen's Road Central,Sheung Wan,1985,21,"3,110",Central and Western District,22.286297992,114.149380004,B,24,29.44,6700,7110
13714,Nan Fung Centre,264-298 Castle Peak Road - Tsuen Wan,Tsuen Wan,1983,,,Tsuen Wan District,22.3738014,114.1163447,B+,22.69,30,,
6565,Nan Fung Commercial Centre,19 Lam Lok Street,Kowloon Bay,1993,,"31,000",Kwun Tong District,22.322946006,114.207689994,B,12,22.15,,
130,Nan Fung Tower,88 Connaught Road Central,Central,1973,27,"9,738",Central and Western District,22.286034002,114.15444699700001,A,46,53,,
15670,Nan On Commercial Building,69A Wuhu Street,Hunghom,1992,,,Kowloon City District,22.306712008,114.18651799700001,C,,,,
77,Nanyang Commercial Bank Building,151 Des Voeux Road Central,Central,1967,16,,Central and Western District,22.285647991,114.154759004,B+,,,,
4735,Nanyang Plaza,57 Hung To Road,Kwun Tong,1995,,"21,000",Kwun Tong District,22.310537996,114.222943993,A,17.5,24,,
2992,Nathan Centre,580G-K Nathan Road,Mongkok,1982,,,Yau Tsim Mong District,22.315805002,114.170362004,B,,,,
3022,Nathan Commercial Building,430-436 Nathan Road,Yaumatei,1997,,,Yau Tsim Mong District,22.309637992,114.171572004,B,20,20,,
2950,Nathan Tower,518-520 Nathan Road,Yaumatei,1978,,"2,245",Yau Tsim Mong District,22.3124053,114.1709903,C,24.7,32.77,,
7425,NCB Innovation Centre,888 Lai Chi Kok Road,Lai Chi Kok,2022,30,"20,894 - 24,626",Sham Shui Po District,22.3355217,114.1461029,A+,,,9500,9500
1154,Neich Tower,124-131 Gloucester Road,Wanchai,1982,,"5,000",Wanchai District,22.27922584246016,114.1757528935136,B+,30.01,31,,
5361,NEO,123 Hoi Bun Road,Kwun Tong,2019,,"31,500",Kwun Tong District,22.31416550169701,114.21636228406143,A,0,0,,
12878,New City Centre,2 Lei Yue Mun Road,Kwun Tong,1983,,,Kwun Tong District,22.3101991,114.2287405,B+,,,,
3102,New East Ocean Centre,9 Science Museum Road,Tsimshatsui East,1991,,"20,300",Yau Tsim Mong District,22.301630007,114.179175992,A,20,37,7158,7158
1427,New Hennessy Tower,263 Hennessy Road,Wanchai,1996,,"11,065",Wanchai District,22.2781949,114.1766216,B,,,,
1288,New Henry House,10-10G Ice House Street,Central,1967,14,"7,400",Central and Western District,22.28079327365558,114.15836642463246,B+,75,75,,
4795,New Kowloon Plaza,38 Tai Kok Tsui Road,Tai Kok Tsui,1990,,"30,000",Yau Tsim Mong District,22.319581007,114.162476998,B+,,,,
6513,New Landwide Commercial Building,73 Kimberley Road,Tsimshatsui,1990,,,Yau Tsim Mong District,22.301706005,114.175061993,C,16.73,16.73,,
3103,New Mandarin Plaza Twr A,14 Science Museum Road,Tsimshatsui East,1982,,"19,000",Yau Tsim Mong District,22.30031618382044,114.17841643095016,A,20,27,8200,8200
3104,New Mandarin Plaza Twr B,14 Science Museum Road,Tsimshatsui East,1982,,"19,000",Yau Tsim Mong District,22.300633995,114.178801999,A,24.65,24.65,,
6487,New Town Tower,8-18 Pak Hok Ting Street,Shatin,1989,,"9,590",Sha Tin District,22.3804933,114.1882114,,71,75,,
11455,New Treasure Centre,10 Ng Fong Street,Sanpokong,1995,,"7,500",Wong Tai Sin District,22.3379307,114.1997154,B,,,,
6239,New Trend Centre,704 Prince Edward Road East,Sanpokong,1995,,"10,111",Wong Tai Sin District,22.3344305,114.1986937,B+,,,,
149,New World Tower 1,16-18 Queen's Road Central,Central,1977,43,"400 - 13,900",Central and Western District,22.28061524973353,114.1572804763213,A,55,70,,
150,New World Tower 2,18 Queen's Road Central,Central,1990,23,"4,920",Central and Western District,22.28069445149532,114.1571702506371,A,45,45,,
127,New York House,60 Connaught Road Central,Central,1980,12,814,Central and Western District,22.28527000950168,114.15579968604024,B,35.01,36.24,,
114,Nexxus Building,41 Connaught Road Central,Central,1962,25,"9,944 - 10,167",Central and Western District,22.28423040352135,114.15653598840167,A+,65,65,,
14684,Ngai Wong Commercial Building,11-13 Mong Kok Road,Mongkok,1969,,,Yau Tsim Mong District,22.3201133,114.1663458,C,,,,
53,Ngan House,206-210 Des Voeux Road Central,Sheung Wan,1987,21,,Central and Western District,22.2860965,114.1531087,B,,,,
7790,Nina Tower Tower 2,8 Yeung Uk Road,Tsuen Wan,2008,89,"21,528",Tsuen Wan District,22.368626005,114.11299700299999,A++,21.96,26,,
1689,North Cape Commercial Building,386-388 King's Road,North Point,1991,,"1,784",Eastern District,22.2904725,114.1981665,C,24.66,24.66,8969,8969
13634,North East Commercial Building,95 Bonham Strand,Sheung Wan,1976,,,Central and Western District,22.2860622,114.1512148,C,,,,
1097,North Point Asia-Pac Centre,10 North Point Road,North Point,1998,,"2,548",Eastern District,22.2914379,114.1967277,B,22.82,23.55,,
49,O.T.B. Building,259-265 Des Voeux Road Central,Sheung Wan,1964,16,"3,800",Central and Western District,22.286820002,114.15196500100001,B,,,,
160,OCBC Wing Hang Tower,161-169 Queen's Road Central,Sheung Wan,1979,16,,Central and Western District,22.284792997,114.153638998,B,,,,
5186,Ocean Building,80 Shanghai Street,Jordan,1997,,"6,525",Yau Tsim Mong District,22.304894998,114.169304994,B,25,25,,
2286,Ocean Centre,5 Canton Road,Tsimshatsui,1977,17,"48,000",Yau Tsim Mong District,22.296138003,114.169176001,A,32,60,,
2333,OfficePlus @Mong Kok,998 Canton Road,Mongkok,1991,,"1,900",Yau Tsim Mong District,22.317287005,114.167648005,B,30.83,49.14,,
3005,OfficePlus @Prince Edward,794-802 Nathan Road,Prince Edward,1983,,"5,217",Yau Tsim Mong District,22.3261886,114.1681573,B,33.5,65,,
2539,OfficePlus @Sheung Wan,93-103 Wing Lok Street,Sheung Wan,1984,,"5,573 - 6,737",Central and Western District,22.2860456,114.1517039,B,33,59.05,,
1399,OfficePlus @Wan Chai,303 Hennessy Road,Wanchai,1995,,"3,423",Wanchai District,22.278409008,114.17765900100001,B,30.18,49.09,,
1669,Olympia Plaza,243-255 King's Road,North Point,1999,,"9,005",Eastern District,22.289847997,114.19448800500001,B,0,25,,
3088,Omega Plaza,32A-34A Dundas Street,Mongkok,1993,,"3,240",Yau Tsim Mong District,22.315052004,114.16942299499999,B,26,26,,
263,On Building,158-164 Queen's Road Central,Central,2019,23,"2,781",Central and Western District,22.28445391263466,114.15362739415147,B+,,,,
16294,On Hang Industrial Centre,18 Yip Cheong Street,Fanling,1992,,,Northern District,22.4937587,114.1445392,B+,,,,
2142,On Hing Building,1-9 On Hing Terrace,Central,1993,,"4,580",Central and Western District,22.280559992,114.156478002,B+,31.41,39,,
1390,On Hong Commercial Building,145 Hennessy Road,Wanchai,1987,,"1,964",Wanchai District,22.277835998,114.173079992,B+,29,30,,
2890,On Hong Ning Commercial Building,792 Nathan Road,Prince Edward,1982,,,Yau Tsim Mong District,22.32606337372367,114.16820759472999,B,,,9281,9281
2962,On Lee Building,545 Nathan Road,Yaumatei,1965,,"1,710",Yau Tsim Mong District,22.313967996,114.170188994,C,,,,
33,On Lok Yuen Building,25-27A Des Voeux Road Central,Central,1961,14,"3,400",Central and Western District,22.282860005,114.15741200199999,C,38,38,,
1022,On Loong Commercial Building,276-278 Lockhart Road,Wanchai,1984,,,Wanchai District,22.2784234,114.1769932,C,24,24,,
5399,On Tin Centre,1-3 Sheung Hei Street,Sanpokong,2016,,"3,351",Wong Tai Sin District,22.33830824232874,114.19821136444068,B+,22,22,,
5136,On Yip Commercial Building,395-397 Shanghai Street,Yaumatei,1984,,,Yau Tsim Mong District,,,C,,,,
12314,One Bedford Place,108-110 Bedford Road,Tai Kok Tsui,2023,29,"381 - 2,959",Yau Tsim Mong District,22.3237684,114.1630115,A,,,,
2089,One Capital Place,18 Luard Road,Wanchai,1991,,"2,877",Wanchai District,22.278437,114.1720119,B+,27,29,,
17978,One Causeway Bay,281 Gloucester Road,Causeway Bay,2025,,"20,000",Wanchai District,22.281963,114.184393,A,80,80,,
92,One Chinachem Central,22-22A Des Voeux Road Central,Central,2016,29,"2,400",Central and Western District,22.28259095741739,114.15714207871333,B+,,,,
7247,One Citygate,20 Tat Tung Road,Tung Chung,1999,,"16,590 - 19,740",Islands District,22.290001998,113.941095008,A+,39,39,,
2187,One Continental,232 Wanchai Road,Wanchai,2021,30,"3,224 - 3,401",Wanchai District,22.27801880661927,114.17906623558194,A,29,50,,
1196,One Exchange Square,8 Connaught Place,Central,1984,50,"12,000 - 14,000",Central and Western District,22.283862999,114.158351005,A+,0,140,,
5353,One Harbour Square,181 Hoi Bun Road,Kwun Tong,2015,,"17,726 - 18,972",Kwun Tong District,22.30941196885199,114.22065077301635,A,25,28,11069,11069
5618,One Harbourfront,18-22 Tak Fung Street,Hunghom,1995,,"23,000",Kowloon City District,22.302422998,114.191705005,A+,0,38,,
1466,One Hennessy - SPD Bank Tower,1 Hennessy Road,Wanchai,2019,35,"11,876 - 12,268",Wanchai District,22.278112002,114.168863004,A+,68,68,,
6031,One Humphreys,1-2A Humphreys Avenue,Tsimshatsui,2023,23,"30,000",Yau Tsim Mong District,22.298268995,114.172670996,A,,,28673,28673
6344,One Hysan Avenue,1 Hysan Avenue,Causeway Bay,1976,,"5,510 - 5,700",Wanchai District,22.2780257,114.1837392,B+,48,48,,
14071,One International Finance Centre,1 Harbour View Street,Central,1998,39,"14,803 - 21,280",Central and Western District,22.2849042,114.1569078,A++,130,135,,
1929,One Island East,18 Westlands Road,Quarry Bay,2008,67,"21,815",Eastern District,22.286126997,114.213361007,A++,65,71,,
11527,One Island South,2 Heung Yip Road,Wong Chuk Hang,2011,31,"29,872",Southern District,22.248817002,114.168804995,A,0,31.22,23800,23800
7771,One Kowloon,1 Wang Yuen Street,Kowloon Bay,2006,43,"23,959",Kwun Tong District,22.320930998,114.210080993,A+,20,25,,
6554,One Mong Kok Road Commercial Centre,1 Mong Kok Road,Mongkok,1995,,"6,200",Yau Tsim Mong District,22.31999791928876,114.1661463305354,B,30.13,30.46,,
17751,One North Tower 1,8 Hong Yip Street,Yuen Long,2022,17,"828 - 17,108",Yuen Long District,22.4507936,114.0297761,A,23,23,,
17752,One North Tower 2,8 Hong Yip Street,Yuen Long,2022,17,"10,732 - 16,908",Yuen Long District,22.4507936,114.0297761,A,21,23,,
4562,One Pacific Centre,414 Kwun Tong Road,Kwun Tong,2012,,"8,556 - 10,730",Kwun Tong District,22.3124993823091,114.22452706994059,A,0,25,,
1121,One Pacific Place,88 Queensway,Admiralty,1985,40,"22,000",Central and Western District,22.277334102,114.165785094,A+,100,100,,
6870,One Peking,1 Peking Road,Tsimshatsui,2003,30,"9,077 - 12,432",Yau Tsim Mong District,22.296097,114.1700381,A+,65,100,,
7920,One Portside,29 Tai Yau Street,Sanpokong,1997,,"6,208",Wong Tai Sin District,22.3371193,114.1982293,B,19,19,,
4731,One Sky Parc,53 Hung To Road,Kwun Tong,1997,,"7,707",Kwun Tong District,22.3111648,114.2222158,A,19,19,,
1830,One TaiKoo Place,979 King's Road,Quarry Bay,2019,47,"20,250 - 21,850",Eastern District,22.28751206365532,114.2127612190491,A+,,,,
16368,One Vista Summit,3 San Hop Lane,Tuen Mun,2019,28,,Tuen Mun District,22.3934633,113.971454,A,,,,
17483,One Vista Supreme,1 Sun Hop Lane,Tuen Mun,2019,,,Tuen Mun District,22.39351197498988,113.97130352513123,,,,,
10512,Onshine Commercial Building,10 Tung Sing Road,Aberdeen,1991,,"942 - 1,021",Southern District,22.248016994,114.155419004,B,,,,
3051,Onward Building,528 Nathan Road,Yaumatei,1974,,,Yau Tsim Mong District,22.313229004,114.17081300299999,B,25,32,,
1371,Opulent Building,396-416 Hennessy Road,Wanchai,1977,,,Wanchai District,22.278871003,114.180386003,B,,,,
3199,Oriental Centre,67-71 Chatham Road South,Tsimshatsui,1975,,"3,780",Yau Tsim Mong District,22.300048992,114.175762996,B,24,24,,
3198,Oriental Crystal Finance Centre,107-109 Chatham Road South,Tsimshatsui,1995,,"1,515 - 1,698",Yau Tsim Mong District,22.301330006,114.176275002,B,,,,
1179,Overseas Trust Bank Building,160 Gloucester Road,Wanchai,1978,,"7,344",Wanchai District,22.279653996,114.177878991,B+,24,30,,
754,Overseas Trust Bank Building,51-57 Des Voeux Road West,Sheung Wan,1968,,,Central and Western District,22.287911994,114.146280006,C,,,,
2540,OVEST,71-77 Wing Lok Street,Sheung Wan,1997,27,"1,943",Central and Western District,22.285914993,114.152235007,B+,30,34,,
2947,Oxford Commercial Building,494-496 Nathan Road,Yaumatei,1974,,,Yau Tsim Mong District,22.311735991,114.171146004,B,,,,
1927,Oxford House,22 Westlands Road,Quarry Bay,1999,,"12,875",Eastern District,22.287159,114.213384,A+,45,45,,
151,Pacific House,20-20B Queen's Road Central,Central,1964,13,"3,690",Central and Western District,22.280691003,114.15706999300001,B,57,57,,
848,Pacific Plaza,410-418 Des Voeux Road West,Sai Wan,1992,,"8,960",Central and Western District,22.286544996,114.135694008,B+,23,28,,
7270,Pakpolee Commercial Centre,1A-1K Sai Yeung Choi Street South,Mongkok,1984,,,Yau Tsim Mong District,22.316286994,114.170457994,C,,,,
4964,Pan Asia Centre,137 Wai Yip Street,Kwun Tong,1994,,,Kwun Tong District,22.313644004,114.218029999,B,15,16,,
1995,Parekh House,61-63 Wyndham Street,Central,1966,11,"1,200",Central and Western District,22.281407997,114.154953006,B,54.17,54.17,,
2720,Park 15,11-15 Austin Road,Jordan,1982,,"2,080",Yau Tsim Mong District,22.303257992,114.168831996,B,24,24,,
1845,Park Avenue Tower,5 Moreton Terrace,Causeway Bay,2000,,"4,200",Wanchai District,22.279010999,114.18918500199999,B+,,,11906,11906
1868,Park Commercial Centre,180 Tung Lo Wan Road,Tin Hau,2002,,"4,666",Wanchai District,22.281995,114.19208,A,33,33,,
3229,Park Hovan Commercial Building,18 Hillwood Road,Tsimshatsui,1990,,,Yau Tsim Mong District,22.302586992,114.173051999,C,,,,
13713,Park Tsuen Commercial Building,189 Castle Peak Road - Tsuen Wan,Tsuen Wan,1981,,,Tsuen Wan District,22.3723862,114.1177149,C,,,,
174,Parker House,72 Queen's Road Central,Central,1975,11,"1,340",Central and Western District,22.282854008,114.15545999300001,B,60,89.55,,
7134,Parkes Commercial Building,29-31 Parkes Street,Jordan,1979,16,,Yau Tsim Mong District,22.3041077,114.1705258,B,,,,
7122,Parkes Commercial Centre,2-8 Parkes Street,Jordan,1992,,,Yau Tsim Mong District,22.303545996,114.17084200199999,B,,,,
253,Parklane Building,233-235 Queen's Road Central,Sheung Wan,1979,5,,Central and Western District,22.284840004,114.151729002,C,,,,
12493,Parklane Centre,25 Kin Wing Street,Tuen Mun,1995,,,Tuen Mun District,22.396198997,113.969606994,A,35,35,,
6220,Parkview Centre,7 Lau Li Street,Tin Hau,2000,,"1,463",Wanchai District,22.2843841,114.1922062,C,26.32,26.32,,
3101,Parkview Commercial Building,9 Shelter Street,Causeway Bay,1981,,"1,418",Wanchai District,22.2793450070675,114.1885622965364,B,28.56,28.68,10000,10386
17462,Parkview House,120-122 Aberdeen Main Road,Aberdeen,2006,,,Southern District,,,B,,,,
1663,PCCW Tower,979 King's Road,Quarry Bay,1995,,"14,824",Eastern District,22.287137007,114.21234699099999,A+,,,,
3308,Peak Castle,476 Castle Peak Road,Cheung Sha Wan,2000,20,"7,490 - 11,657",Sham Shui Po District,22.340104991,114.15254399400001,A,20,22,,
